account_id,user_id,iban,balance,currency,account_type,status,created_at
18854,5951,AL13959589282559575197,93627.14,USD,SAVINGS,ACTIVE,2026-02-08 18:49:34.597
18855,7881,AL99189609850681225198,52420.09,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.600
18856,7478,AL49052483900997465199,2487.83,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:34.603
18857,843,AL08005565669661175200,91758.20,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.610
18858,7421,AL35421035333205735201,9866.45,USD,STANDARD,ACTIVE,2026-02-08 18:49:34.613
18859,8546,AL16223296918717075202,41345.28,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.617
18860,7756,AL37804303510481825203,89261.81,CHF,STANDARD,ACTIVE,2026-02-08 18:49:34.620
18861,85,AL42361004128821565204,58646.20,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:34.623
18862,8632,AL31586781679121895205,53509.45,USD,STANDARD,ACTIVE,2026-02-08 18:49:34.630
18863,3135,AL83359834635293975206,58777.30,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.633
18864,2923,AL84509451196793485207,88657.79,USD,BUSINESS,FROZEN,2026-02-08 18:49:34.637
18865,4165,AL36866096154727455208,90708.05,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:34.640
18866,3377,AL37472858975356615209,32796.77,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.647
18867,937,AL17385240233319535210,24135.61,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.650
18868,8155,AL23281884734869025211,70571.72,EUR,SAVINGS,FROZEN,2026-02-08 18:49:34.653
18869,758,AL59512216729769445212,81724.17,CHF,STANDARD,ACTIVE,2026-02-08 18:49:34.657
18870,4498,AL31693328709852295213,62927.86,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:34.660
18871,4441,AL71407941300282735214,86580.63,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.670
18872,2367,AL11736140533791965215,23235.01,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:34.673
18873,6551,AL50248570759401435216,13104.65,USD,STANDARD,ACTIVE,2026-02-08 18:49:34.680
18874,9046,AL51515444328700695217,73370.55,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:34.683
18875,5242,AL20419796228048495218,52747.86,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.687
18876,9033,AL50958408733240465219,40498.38,USD,STANDARD,ACTIVE,2026-02-08 18:49:34.690
18877,5211,AL07912366075037195220,37337.53,GBP,STANDARD,ACTIVE,2026-02-08 18:49:34.693
18878,1551,AL26409656622367465221,13781.01,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:34.700
18879,3295,AL78919846759826545222,65004.15,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.707
18880,1053,AL19653502735482985223,12113.66,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.713
18881,4395,AL41913587857650735224,73209.22,CHF,BUSINESS,FROZEN,2026-02-08 18:49:34.717
18882,6622,AL96876887311445425225,69219.55,USD,SAVINGS,ACTIVE,2026-02-08 18:49:34.720
18883,3807,AL47497283378683585226,10603.45,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:34.727
18884,6328,AL90602541902667485227,72277.44,GBP,STANDARD,ACTIVE,2026-02-08 18:49:34.730
18885,1819,AL58796111886155025228,32625.01,GBP,STANDARD,ACTIVE,2026-02-08 18:49:34.737
18886,7161,AL59966057403933465229,56379.14,GBP,STANDARD,ACTIVE,2026-02-08 18:49:34.740
18887,2399,AL22906657420466175230,54212.82,USD,SAVINGS,ACTIVE,2026-02-08 18:49:34.743
18888,7495,AL81598501501689785231,34157.98,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:34.750
18889,9871,AL94634624262909385232,95366.82,EUR,SAVINGS,FROZEN,2026-02-08 18:49:34.753
18890,1587,AL26438375910515925233,56458.39,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.757
18891,3086,AL30278083296613105234,69371.19,USD,SAVINGS,ACTIVE,2026-02-08 18:49:34.760
18892,8774,AL58573393956041005235,88049.88,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:34.767
18893,2758,AL48580298686184465236,67095.05,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.770
18894,9701,AL39327527304155355237,96413.20,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:34.777
18895,8087,AL08837585438642615238,88922.21,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:34.780
18896,966,AL91450903729009505239,78872.91,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.787
18897,6589,AL77971609432199225240,82212.51,EUR,BUSINESS,FROZEN,2026-02-08 18:49:34.790
18898,7636,AL66326853252151575241,31571.52,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:34.793
18899,5513,AL28873602761910535242,51630.06,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.800
18900,3327,AL15697938724813545243,83913.81,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.803
18901,8217,AL40334589155806795244,79966.06,GBP,STANDARD,ACTIVE,2026-02-08 18:49:34.807
18902,2454,AL82708709659597715245,82611.81,GBP,STANDARD,ACTIVE,2026-02-08 18:49:34.810
18903,7338,AL23426139760387915246,67392.21,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.813
18904,3587,AL19430306617779985247,55488.44,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.820
18905,7945,AL77273282279733285248,39635.84,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.823
18906,2666,AL01444173317650055249,57613.36,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:34.827
18907,8243,AL72766284485910355250,58228.17,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:34.830
18908,4641,AL83594341619407845251,37231.86,USD,SAVINGS,ACTIVE,2026-02-08 18:49:34.837
18909,6601,AL54435511392661625252,27803.96,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:34.840
18910,2201,AL14422071373166085253,80406.69,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.843
18911,4049,AL48856974374377925254,95275.44,USD,STANDARD,ACTIVE,2026-02-08 18:49:34.850
18912,5270,AL45272769336559965255,20137.71,GBP,STANDARD,ACTIVE,2026-02-08 18:49:34.850
18913,2600,AL71486366020651275256,15680.07,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:34.857
18914,9039,AL49291381652075165257,61870.45,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:34.860
18915,617,AL87730884195830345258,63244.47,EUR,SAVINGS,FROZEN,2026-02-08 18:49:34.867
18916,8413,AL05925380693203145259,49125.64,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.870
18917,2870,AL92298167665704525260,31012.73,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.873
18918,6276,AL29759601709391195261,34986.45,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:34.877
18919,6331,AL38481570339031045262,59633.30,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.880
18920,1080,AL90236251979029405263,37409.39,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.883
18921,2498,AL72920701358582355264,52065.92,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.890
18922,7678,AL85528791372772675265,5223.95,USD,STANDARD,FROZEN,2026-02-08 18:49:34.897
18923,9735,AL06446430681891335266,37480.22,EUR,BUSINESS,FROZEN,2026-02-08 18:49:34.900
18924,2193,AL80087669933097975267,89691.56,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.903
18925,639,AL69483370318566755268,2071.02,GBP,STANDARD,ACTIVE,2026-02-08 18:49:34.907
18926,7992,AL62455452399182835269,69546.31,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.913
18927,2261,AL23663476149126715270,72753.33,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.920
18928,9266,AL67260920925515085271,46671.91,GBP,STANDARD,ACTIVE,2026-02-08 18:49:34.927
18929,9612,AL88563696846307285272,65042.43,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:34.930
18930,5362,AL99933080165346625273,85150.54,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:34.937
18931,1979,AL33533163211675015274,68169.10,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.940
18932,5736,AL11556357506860535275,37370.46,USD,BUSINESS,ACTIVE,2026-02-08 18:49:34.950
18933,7320,AL15581165771935145276,22724.12,CHF,STANDARD,ACTIVE,2026-02-08 18:49:34.953
18934,4243,AL32646423629896705277,64798.71,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.957
18935,1556,AL44939307742947675278,16545.77,GBP,STANDARD,FROZEN,2026-02-08 18:49:34.963
18936,8104,AL77010188255280155279,97859.52,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:34.967
18937,1911,AL67160912384796375280,70288.66,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.973
18938,9187,AL42645305113934775281,19692.09,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:34.980
18939,3783,AL68223698387536515282,86856.41,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.983
18940,4012,AL82477993111899725283,89164.32,EUR,STANDARD,ACTIVE,2026-02-08 18:49:34.990
18941,8811,AL97860279412953345284,49228.14,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:34.997
18942,6308,AL50495398023926195285,25200.71,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.007
18943,100,AL67137821079119715286,31946.12,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.013
18944,2370,AL25054819307535295287,1185.65,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.017
18945,6455,AL50587710673472055288,99946.47,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:35.023
18946,8725,AL96362726921389125289,84696.36,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.030
18947,4180,AL25323986579795285290,4691.48,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.033
18948,3411,AL18451730711399575291,96419.10,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.040
18949,1659,AL78519002672252615292,52920.98,EUR,STANDARD,FROZEN,2026-02-08 18:49:35.043
18950,3271,AL67273886891884545293,15303.61,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.053
18951,6839,AL18651553705207155294,5137.56,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.057
18952,6857,AL29121179973958935295,83520.62,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.063
18953,8337,AL54861926897996025296,36436.52,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.070
18954,6726,AL82373587936884805297,37747.75,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.073
18955,7163,AL11612221542603765298,2703.43,EUR,STANDARD,FROZEN,2026-02-08 18:49:35.080
18956,4737,AL18260600449909745299,19720.76,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.083
18957,4323,AL39503805624444595300,31961.20,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.087
18958,1220,AL60346243545520025301,23129.07,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.090
18959,9731,AL10106628244541795302,45545.22,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.097
18960,4201,AL39211521295438055303,74801.42,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.100
18961,1878,AL10781024364308775304,87786.08,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.107
18962,3633,AL20762932214565065305,93650.45,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.110
18963,4554,AL97057067780296405306,43505.03,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.117
18964,9517,AL54079702433865555307,26666.87,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.120
18965,4906,AL18241078810626625308,22544.00,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.127
18966,8066,AL53990914840360685309,57043.22,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.130
18967,890,AL16288647453030035310,56791.33,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.137
18968,1809,AL23817188010590525311,43333.63,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.143
18969,5621,AL40973566332037695312,58330.80,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.147
18970,8916,AL66986968610868555313,14009.00,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.153
18971,6080,AL70687710744116445314,68296.74,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.160
18972,46,AL40084845128597235315,7464.80,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.163
18973,3372,AL56437404734750655316,92027.13,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.167
18974,6889,AL03598771249244865317,45192.19,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.173
18975,1353,AL35228057653640415318,89907.64,GBP,SAVINGS,FROZEN,2026-02-08 18:49:35.177
18976,7762,AL88270717704075025319,23334.97,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.180
18977,2033,AL21374754026123555320,41530.06,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.183
18978,6986,AL93612346881714325321,9019.25,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.190
18979,8733,AL50173884181684775322,32784.79,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.193
18980,7049,AL17675163985497985323,46005.75,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.200
18981,7400,AL05260238055091375324,80239.10,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.207
18982,8344,AL17753243231748055325,59919.82,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.210
18983,2117,AL73837919915995705326,34058.31,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.217
18984,3317,AL80982636306497265327,24175.44,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.220
18985,2034,AL85623287880683295328,71090.97,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.227
18986,1610,AL48270005372061735329,96117.55,USD,STANDARD,FROZEN,2026-02-08 18:49:35.230
18987,3374,AL90457211711773025330,17222.40,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:35.237
18988,3899,AL02163852484271015331,37915.74,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.240
18989,3993,AL58807171761125195332,16269.12,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.243
18990,8752,AL41619063930621845333,11333.23,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.250
18991,5812,AL32623100052363605334,86799.60,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.253
18992,3185,AL99516767694143165335,55274.83,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.260
18993,4167,AL05861759392127735336,14849.61,GBP,STANDARD,FROZEN,2026-02-08 18:49:35.263
18994,4565,AL18927904967172895337,86917.92,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.270
18995,9197,AL85160079730977815338,4475.52,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.273
18996,7209,AL08771321509689705339,33936.60,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.277
18997,5886,AL89162072268733115340,34670.88,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.280
18998,6749,AL14123175771286665341,1366.79,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.287
18999,181,AL56234475826638215342,21261.58,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.290
19000,5858,AL07266543537997905343,51142.61,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.293
19001,5420,AL09569898601692265344,6516.72,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.300
19002,4356,AL66834534943107105345,37528.64,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.303
19003,4392,AL92197441494356385346,89000.96,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.307
19004,2567,AL54013867378969945347,10889.15,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.310
19005,9015,AL20376809915858375348,6988.76,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.317
19006,7868,AL17527525278708775349,92108.56,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.320
19007,310,AL88443736860925565350,68185.06,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.323
19008,772,AL46722309354126385351,79948.61,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.327
19009,3558,AL91935689272939205352,50899.27,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.330
19010,3259,AL09177688433413895353,1531.73,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.333
19011,4689,AL27337842434718405354,54440.59,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.340
19012,8673,AL39373814968697955355,26733.41,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.343
19013,5243,AL91017249332502105356,52973.09,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.347
19014,6800,AL23497696814771795357,92212.41,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.350
19015,3888,AL73490829300888875358,81433.43,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.353
19016,6394,AL64591083247536705359,73643.62,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.360
19017,3904,AL32004405173149375360,38244.01,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.363
19018,1880,AL67910817114172895361,62659.79,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.367
19019,9109,AL85601363009996995362,45110.06,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.370
19020,2525,AL05986115685842765363,9403.92,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.373
19021,1280,AL78803765546809295364,82577.72,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.377
19022,9884,AL67275318986646555365,93821.13,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.380
19023,4466,AL06317473188871005366,52883.58,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.383
19024,5260,AL52709839299903375367,40711.60,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.387
19025,7953,AL10338339770739505368,40767.35,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.390
19026,4846,AL54892695887488695369,25337.71,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.397
19027,7397,AL89266870555017495370,12374.22,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.400
19028,4212,AL63045249967933615371,17813.96,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.403
19029,5640,AL86608204650419665372,24160.61,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.407
19030,7023,AL82279982192474955373,29970.97,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.410
19031,3701,AL59287546654353555374,51110.13,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.417
19032,2496,AL61771364657043475375,76371.52,EUR,SAVINGS,FROZEN,2026-02-08 18:49:35.420
19033,8327,AL76318123874770185376,91838.78,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.423
19034,6128,AL97564317197867145377,46530.10,USD,STANDARD,FROZEN,2026-02-08 18:49:35.430
19035,8137,AL95877940678967465378,63180.42,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:35.430
19036,5911,AL98659460374529745379,27830.65,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.437
19037,4407,AL50873032667551645380,23070.54,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.440
19038,413,AL75846642646710535381,59593.97,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.443
19039,2559,AL43446365950179275382,41097.69,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.450
19040,6625,AL72573668625175135383,20123.26,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.453
19041,8970,AL87716293863148095384,7505.32,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.460
19042,9561,AL46727115770366605385,274.76,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.463
19043,2536,AL79272321863111395386,77868.13,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.470
19044,4043,AL91727214664706665387,23049.22,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.477
19045,1185,AL07994597064305805388,25246.45,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:35.480
19046,4475,AL98347629912455705389,59985.03,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.487
19047,9329,AL67429375903133665390,62760.53,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.490
19048,2626,AL05979300639585005391,42240.46,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.493
19049,1220,AL48326612649805885392,82046.59,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.500
19050,4037,AL99357176858766845393,76281.85,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.503
19051,2889,AL07660810252841595394,23787.71,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.507
19052,6527,AL45310587925907205395,58067.40,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:35.510
19053,1955,AL97418069467947165396,82007.52,EUR,BUSINESS,FROZEN,2026-02-08 18:49:35.517
19054,2084,AL00542463935796125397,29043.31,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.520
19055,2767,AL71917521399226105398,64343.71,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.523
19056,4654,AL09417595319094825399,40556.91,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.530
19057,3128,AL24867048559494315400,72912.11,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.533
19058,4301,AL21472990166802205401,25443.23,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.540
19059,1555,AL97315725542676685402,52164.58,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.543
19060,72,AL26088479499812085403,2564.17,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:35.550
19061,8246,AL16883382056015675404,81232.05,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.553
19062,1635,AL49467588167391945405,16616.60,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.560
19063,6451,AL53068417127355375406,19062.25,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.563
19064,5380,AL66786542818508115407,53861.87,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:35.567
19065,7866,AL72829984064650295408,80779.84,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.570
19066,4490,AL29133607309902685409,20884.61,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.577
19067,679,AL77230407074329345410,38201.09,EUR,STANDARD,FROZEN,2026-02-08 18:49:35.580
19068,9101,AL57438763865291645411,7669.37,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.583
19069,6227,AL37338569008525465412,86918.48,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.590
19070,5842,AL09986206183452075413,27969.01,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.597
19071,8073,AL06474820281839395414,44233.51,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.600
19072,899,AL05201983360800075415,72238.87,EUR,STANDARD,FROZEN,2026-02-08 18:49:35.603
19073,2280,AL66200686048206975416,71792.83,USD,SAVINGS,ACTIVE,2026-02-08 18:49:35.610
19074,1222,AL90769730700645245417,2487.04,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.613
19075,7041,AL56085785889464255418,19694.90,GBP,BUSINESS,FROZEN,2026-02-08 18:49:35.617
19076,2216,AL89494308754031235419,84348.70,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.620
19077,8394,AL45047281606467405420,10829.53,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.627
19078,5857,AL98972765073713445421,80846.54,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.630
19079,5461,AL59752385363667105422,31310.92,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.633
19080,2702,AL65230723013231365423,67130.39,GBP,SAVINGS,FROZEN,2026-02-08 18:49:35.640
19081,3815,AL34346703305098215424,2253.38,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.643
19082,8920,AL10994738779753435425,46101.63,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.650
19083,4701,AL30892833232992125426,56347.20,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:35.650
19084,5995,AL45031858019454935427,1751.26,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.657
19085,9687,AL10234902146773725428,92751.85,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.660
19086,5509,AL71455664132951935429,42469.03,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.663
19087,8516,AL51364106967337845430,99130.05,CHF,STANDARD,FROZEN,2026-02-08 18:49:35.667
19088,7865,AL26861326430117015431,19721.47,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.670
19089,3836,AL62407943351616475432,41419.76,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.677
19090,2992,AL08805848804968545433,68050.22,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.680
19091,157,AL79380584716033915434,15119.61,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.683
19092,6813,AL87177603227432005435,62898.67,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.687
19093,573,AL97330724819112605436,43366.81,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:35.690
19094,3389,AL75793015740984765437,80070.98,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.697
19095,7750,AL13020688277732725438,36445.44,USD,STANDARD,ACTIVE,2026-02-08 18:49:35.700
19096,5133,AL76172922811754225439,58825.21,CHF,SAVINGS,FROZEN,2026-02-08 18:49:35.703
19097,1840,AL05046413929844435440,73985.65,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:35.707
19098,7093,AL75392244203441365441,32528.88,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:35.710
19099,4622,AL45420249020015225442,8642.41,USD,BUSINESS,ACTIVE,2026-02-08 18:49:35.713
19100,8767,AL80940311373051525443,4022.61,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.720
19101,3806,AL92307922152352405444,23734.59,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.723
19102,263,AL77963161311762355445,53132.89,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.730
19103,7825,AL08617303755317925446,35495.63,GBP,STANDARD,ACTIVE,2026-02-08 18:49:35.733
19104,547,AL03471281194679225447,63199.20,CHF,SAVINGS,FROZEN,2026-02-08 18:49:35.740
19105,827,AL98527107698404965448,26972.30,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:35.743
19106,1901,AL38409409508205585449,98080.77,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:35.750
19107,9277,AL67857494052445385450,99727.76,CHF,STANDARD,ACTIVE,2026-02-08 18:49:35.750
19108,7369,AL02344571304150925451,68568.06,USD,SAVINGS,FROZEN,2026-02-08 18:49:35.757
19109,7792,AL08623180354357795452,27850.48,GBP,SAVINGS,FROZEN,2026-02-08 18:49:35.760
19110,6222,AL58019495334494335453,36617.76,EUR,STANDARD,ACTIVE,2026-02-08 18:49:35.767
19111,384,AL87310854164204455454,61682.21,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:35.770
